ID	description	additional_image_link	condition	gtin	mpn	image_link	title	custom_label_0	item_group_id	google_product_category	product_type	link	price	availability
7017	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х6х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7017	7017	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x6x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 6"		7017	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x6x22-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-6-mm/	"19500 UAH"	"in stock"
7018	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х8х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7018	7018	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x8x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 4"		7018	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x8x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-4-mm/	"17850 UAH"	"in stock"
7020	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х10х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7020	7020	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x10x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 4"		7020	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x10x22-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-4-mm/	"20550 UAH"	"in stock"
7021	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х6х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7021	7021	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x8x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 6"		7021	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x8x22-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-6-mm/	"24000 UAH"	"in stock"
7023	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х10х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7023	7023	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x10x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 6"		7023	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x10x22-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-6-mm/	"27550 UAH"	"in stock"
7025	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х10х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7025	7025	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x10x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 8"	recent-product	7025	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x10x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"30750 UAH"	"in stock"
7026	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х8х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7026	7026	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x8x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 8"	recent-product	7026	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x8x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"26800 UAH"	"in stock"
7038	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 4х6х2,2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-1.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7038	7038	https://ua.alistan-shop.com/wp-content/uploads/premium-4m-06.png	"Теплица «Премиум» 4x6x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 8"	recent-product	7038	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-4x6x22-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"21700 UAH"	"in stock"
7083	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 3х10х2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-bok.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg	new	7083	7083	https://ua.alistan-shop.com/wp-content/uploads/premium-poliweglan-3m-19.png	"Теплица «Премиум» 3x10x2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 8"	recent-product	7083	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-3x10x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"21800 UAH"	"in stock"
7084	"Каркас теплицы «Премиум» изготовлен из стальной профильной квадратной трубы без шва 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Премиум» 3х10х2 м &#8212; толщина стенки оцинкованного квадратного профиля без шва &#8212; 1,5 мм, расстояние между арками &#8212; 1 м, прочность &#8212; 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-3.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-3-na-6-2-dobavit.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-seredina-2.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/kvadrat-novyj-bok.jpg	new	7084	7084	https://ua.alistan-shop.com/wp-content/uploads/premium-poliweglan-3m-19.png	"Теплица «Премиум» 3x10x2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano 6"	recent-product	7084	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы «Премиум» > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-premium-3x10x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-6-mm/	"19550 UAH"	"in stock"
7134	"Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 8 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.
"		new	7134	7134	https://ua.alistan-shop.com/wp-content/uploads/poliweglan-bezbarwny-20.png	"Поликарбонат сотовый Soton Nano прозрачный с УФ-защитой 8 мм"	recent-product	7134	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Сотовый поликарбонат"	https://ua.alistan-shop.com/vitrina/polikarbonat-sotovyj-prozrachnyj-s-uf-zashhitoj-8-mm/	"2150 UAH"	"in stock"
7160	"Каркас теплицы премиум-класса «Стандарт» изготовлен из стальной профильной квадратной трубы 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Стандарт» &#8212; толщина стенки оцинкованного профиля &#8212; 1,2 мм, расстояние между арками 1 м, прочность 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-010.jpg	new	7160	7160	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-020.png	"Теплица «Стандарт» 3х4х2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano"	recent-product	7160	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Стандарт"" > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-standart-3x4x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"11350 UAH"	"in stock"
7161	"Каркас теплицы премиум-класса «Стандарт» изготовлен из стальной профильной квадратной трубы 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Стандарт» &#8212; толщина стенки оцинкованного профиля &#8212; 1,2 мм, расстояние между арками 1 м, прочность 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-010.jpg	new	7161	7161	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-020.png	"Теплица «Стандарт» 3х6х2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano"	recent-product	7161	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Стандарт"" > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-standart-3x6x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"14600 UAH"	"in stock"
7163	"Каркас теплицы премиум-класса «Стандарт» изготовлен из стальной профильной квадратной трубы 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Стандарт» &#8212; толщина стенки оцинкованного профиля &#8212; 1,2 мм, расстояние между арками 1 м, прочность 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-010.jpg	new	7163	7163	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-020.png	"Теплица «Стандарт» 3х8х2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano"	recent-product	7163	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Стандарт"" > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-standart-3x8x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"17900 UAH"	"in stock"
7164	"Каркас теплицы премиум-класса «Стандарт» изготовлен из стальной профильной квадратной трубы 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Стандарт» &#8212; толщина стенки оцинкованного профиля &#8212; 1,2 мм, расстояние между арками 1 м, прочность 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-010.jpg	new	7164	7164	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-rura-020.png	"Теплица «Стандарт» 3х10х2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano"	recent-product	7164	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Стандарт"" > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-standart-3x10x2-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"21200 UAH"	"in stock"
7165	"Каркас теплицы премиум-класса «Стандарт» изготовлен из стальной профильной квадратной трубы 20&#215;20 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы металла. Гарантийный срок эксплуатации надежного каркаса из нержавеющей стали &#8212; 15 лет.
Каркас имеет дополнительное усиление, благодаря которым тепличная конструкция выдерживает значительные механические нагрузки. Это армирующие диагональные усиления с обеих сторон в нижней части торцов и усиленные оцинкованные балки в верхней части каждой арки.
Характеристики теплицы «Стандарт» &#8212; толщина стенки оцинкованного профиля &#8212; 1,2 мм, расстояние между арками 1 м, прочность 200 кг/м2. Отличные прочностные характеристики и выгодная цена от производителя делает эту теплицу лучшим решением для выращивания тепличных культур на загородном участке.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-010.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-011.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-013.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-014.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-015.jpg	new	7165	7165	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-4x6-rura-020.png	"Теплица «Стандарт» 4x6x2,2 из оцинкованной квадратной трубы с поликарбонатом Soton Nano"	recent-product	7165	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Стандарт"" > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-standart-4x6x22-iz-oczinkovannoj-kvadratnoj-truby-pod-polikarbonat-8-mm/	"20600 UAH"	"in stock"
